718.125 1213.125 948.7151060332887,680.625 1025.625 544.2698017520737,699.375 781.875 108.11114369287615,774.375 781.875 0,849.375 781.875 -108.11114369287615,830.625 1063.125 -521.0843571099209,830.625 1325.625 -883.3442833440058
736.875 1213.125 943.2426768496771,699.375 1025.625 538.797372568462,718.125 763.125 113.65952727590289,783.75 772.5 0,849.375 781.875 -113.65952727590289,849.375 1063.125 -527.0581696297452,849.375 1325.625 -889.3180958638301
755.625 1213.125 949.1179413515993,718.125 1025.625 544.6726370703842,718.125 781.875 108.11114369287615,793.125 781.875 0,868.125 781.875 -108.11114369287615,849.375 1063.125 -521.0843571099209,849.375 1325.625 -883.3442833440058
774.375 1231.875 941.4496764243321,718.125 1044.375 539.1833571094725,736.875 781.875 114.04551181691332,802.5 781.875 0,868.125 781.875 -114.04551181691332,849.375 1063.125 -527.0187252339581,849.375 1325.625 -889.278651468043
793.125 1250.625 941.4769598544925,736.875 1063.125 539.2106405396329,736.875 800.625 113.65952727590289,802.5 810.0 0,868.125 819.375 -113.65952727590289,849.375 1081.875 -538.797372568462,868.125 1344.375 -900.5717382373477
811.875 1269.375 944.9798548533067,736.875 1063.125 555.1408603246364,736.875 819.375 118.57936694712835,793.125 828.75 0,849.375 838.125 -118.57936694712835,830.625 1081.875 -554.7380250063259,868.125 1344.375 -915.051782938388
811.875 1288.125 944.7900475217008,736.875 1063.125 565.4636654242719,736.875 838.125 118.94938793697811,793.125 838.125 0,849.375 838.125 -118.94938793697811,830.625 1081.875 -555.1080459961756,868.125 1344.375 -915.4218039282378
811.875 1288.125 948.585837746886,736.875 1081.875 558.7468432182156,755.625 838.125 122.58818515901814,802.5 847.5 0,849.375 856.875 -122.58818515901814,793.125 1100.625 -555.5106666727413,868.125 1344.375 -923.0694261318578
830.625 1306.875 951.5688531184495,755.625 1081.875 572.2424710210206,774.375 856.875 126.12204165244755,811.875 856.875 0,849.375 856.875 -126.12204165244755,774.375 1081.875 -566.2924631939228,868.125 1344.375 -916.2112990046356
830.625 1325.625 925.4699720934325,755.625 1063.125 571.0588349163897,793.125 838.125 126.12204165244755,830.625 838.125 0,868.125 838.125 -126.12204165244755,774.375 1063.125 -562.6835350299556,849.375 1325.625 -917.0946722069983
868.125 1325.625 923.3935758669611,774.375 1063.125 573.4747400562483,811.875 838.125 128.5379467923061,840.0 838.125 0,868.125 838.125 -128.5379467923061,755.625 1063.125 -560.6475972283962,793.125 1325.625 -920.9613551604582
868.125 1306.875 945.9435549347186,811.875 1063.125 575.0522242795998,811.875 838.125 128.5379467923061,840.0 838.125 0,868.125 838.125 -128.5379467923061,736.875 1063.125 -555.3264629217821,755.625 1325.625 -917.1008285906678
868.125 1306.875 943.1338016761393,811.875 1063.125 572.2424710210206,793.125 838.125 126.12204165244755,830.625 838.125 0,868.125 838.125 -126.12204165244755,736.875 1063.125 -552.9105577819236,718.125 1306.875 -927.5742458478003
868.125 1306.875 935.6484290297627,811.875 1063.125 564.757098374644,811.875 819.375 128.19560499713597,840.0 828.75 0,868.125 838.125 -128.19560499713597,718.125 1063.125 -548.760701028654,699.375 1325.625 -910.5350666975397
868.125 1306.875 937.3511160367241,811.875 1063.125 566.4597853816053,811.875 819.375 129.89829200409724,830.625 828.75 0,849.375 838.125 -129.89829200409724,718.125 1063.125 -556.6868081335733,680.625 1306.875 -929.9403300930112
868.125 1325.625 934.6166000865538,811.875 1063.125 576.750435640787,811.875 838.125 130.23615815349328,830.625 838.125 0,849.375 838.125 -130.23615815349328,718.125 1063.125 -557.0246742829693,680.625 1306.875 -930.2781962424071
868.125 1325.625 934.3564109901178,793.125 1081.875 566.7976515310013,793.125 838.125 130.23615815349328,811.875 838.125 0,830.625 838.125 -130.23615815349328,699.375 1063.125 -557.0246742829693,680.625 1325.625 -918.799039951855
868.125 1344.375 931.9130225154499,793.125 1100.625 564.3542630563335,774.375 856.875 128.19560499713597,802.5 866.25 0,830.625 875.625 -128.19560499713597,680.625 1063.125 -566.7657248183568,680.625 1325.625 -929.0256510524417
868.125 1344.375 952.4975328515582,774.375 1119.375 577.3649674095205,793.125 894.375 131.2445380409475,802.5 894.375 0,811.875 894.375 -131.2445380409475,680.625 1100.625 -567.403196100145,680.625 1325.625 -954.0729572078952
868.125 1344.375 951.6483060744008,774.375 1119.375 576.5157406323632,811.875 894.375 131.57894736842104,811.875 894.375 0,811.875 894.375 -131.57894736842104,661.875 1119.375 -552.1440433999392,680.625 1344.375 -938.3589339144357
868.125 1344.375 937.765085446957,774.375 1100.625 574.535985352919,830.625 875.625 131.57894736842104,830.625 875.625 0,830.625 875.625 -131.57894736842104,680.625 1100.625 -552.1440433999392,680.625 1325.625 -938.8138045076894
868.125 1344.375 937.965339154085,793.125 1100.625 570.4065796949685,868.125 875.625 130.23615815349328,849.375 875.625 0,830.625 875.625 -130.23615815349328,680.625 1081.875 -560.3070098744627,680.625 1325.625 -935.4395753165003
868.125 1344.375 934.0474957506565,811.875 1081.875 576.1813313048897,849.375 856.875 131.2445380409475,849.375 866.25 0,849.375 875.625 -131.2445380409475,718.125 1081.875 -567.403196100145,680.625 1325.625 -940.656718059583
868.125 1344.375 936.8294985644252,830.625 1081.875 576.5157406323632,868.125 856.875 131.57894736842104,868.125 856.875 0,868.125 856.875 -131.57894736842104,736.875 1081.875 -558.367463497897,680.625 1325.625 -929.2587941530157
886.875 1344.375 940.656718059583,849.375 1100.625 567.403196100145,868.125 856.875 131.2445380409475,868.125 866.25 0,868.125 875.625 -131.2445380409475,736.875 1081.875 -567.403196100145,699.375 1344.375 -927.716954032207
886.875 1344.375 931.3446495205926,830.625 1119.375 548.7881940069983,905.625 856.875 129.89829200409724,886.875 866.25 0,868.125 875.625 -129.89829200409724,736.875 1081.875 -566.0569500632948,718.125 1344.375 -927.8313157321805
868.125 1363.125 921.1926892718093,830.625 1119.375 547.9391673123714,943.125 875.625 126.12204165244755,905.625 875.625 0,868.125 875.625 -126.12204165244755,718.125 1081.875 -556.192893373417,774.375 1363.125 -899.519092716148
868.125 1363.125 910.2019461308868,811.875 1119.375 539.310615475768,943.125 875.625 122.94614172710632,896.25 875.625 0,849.375 875.625 -122.94614172710632,699.375 1081.875 -553.0169934480757,793.125 1344.375 -902.9358292587885
849.375 1344.375 943.0787450266167,811.875 1119.375 558.2316920885377,924.375 894.375 126.12204165244755,886.875 894.375 0,849.375 894.375 -126.12204165244755,699.375 1100.625 -556.192893373417,830.625 1344.375 -907.6155436894212
830.625 1344.375 932.5464626803132,811.875 1100.625 557.8827746144364,924.375 875.625 125.77312417834628,886.875 885.0 0,849.375 894.375 -125.77312417834628,699.375 1100.625 -555.8439758993156,849.375 1325.625 -912.2335158063177
830.625 1325.625 945.4946501664753,793.125 1100.625 560.6475972283962,905.625 875.625 128.5379467923061,877.5 875.625 0,849.375 875.625 -128.5379467923061,699.375 1100.625 -549.1030428238241,849.375 1325.625 -905.4925827308261
830.625 1325.625 933.5587773926641,793.125 1081.875 560.3052554332261,905.625 856.875 128.19560499713597,877.5 866.25 0,849.375 875.625 -128.19560499713597,718.125 1100.625 -554.984121126612,868.125 1325.625 -911.3736610336141
811.875 1325.625 941.4613395968781,793.125 1081.875 566.7976515310013,886.875 856.875 130.23615815349328,868.125 856.875 0,849.375 856.875 -130.23615815349328,736.875 1081.875 -562.3458085895834,886.875 1325.625 -906.1836215990379
811.875 1344.375 912.3670417454791,774.375 1081.875 552.0532838134171,886.875 838.125 130.23615815349328,868.125 838.125 0,849.375 838.125 -130.23615815349328,736.875 1100.625 -540.6475371380434,886.875 1325.625 -897.0370770450454
793.125 1325.625 921.0042240398325,774.375 1081.875 546.3405359739558,868.125 819.375 131.2445380409475,868.125 828.75 0,868.125 838.125 -131.2445380409475,774.375 1100.625 -546.3405359739558,905.625 1344.375 -897.76318628996
793.125 1344.375 906.6542939060178,755.625 1081.875 546.3405359739558,849.375 819.375 131.2445380409475,858.75 819.375 0,868.125 819.375 -131.2445380409475,793.125 1119.375 -524.1503791784903,886.875 1381.875 -874.0692149892031
793.125 1344.375 912.1113217281952,774.375 1100.625 537.4476336623185,849.375 819.375 130.90927446358305,858.75 828.75 0,868.125 838.125 -130.90927446358305,811.875 1119.375 -540.46314759873,905.625 1419.375 -858.817418270767
811.875 1363.125 926.3151856603092,774.375 1119.375 553.0616637008713,830.625 856.875 131.2445380409475,840.0 856.875 0,849.375 856.875 -131.2445380409475,811.875 1138.125 -542.9388269253088,905.625 1419.375 -877.9729731777836
811.875 1363.125 933.7121041729392,755.625 1119.375 562.8207735178205,811.875 875.625 129.89829200409724,830.625 885.0 0,849.375 894.375 -129.89829200409724,811.875 1156.875 -553.7939159494265,905.625 1438.125 -888.8280622019013
793.125 1363.125 952.9630352085628,736.875 1138.125 570.4065796949685,811.875 913.125 130.23615815349328,830.625 913.125 0,849.375 913.125 -130.23615815349328,811.875 1175.625 -554.1317820988226,886.875 1438.125 -908.5429192758653
774.375 1363.125 955.288773492808,699.375 1138.125 575.9623913953791,793.125 931.875 130.23615815349328,811.875 931.875 0,830.625 931.875 -130.23615815349328,774.375 1194.375 -552.0532838134171,886.875 1438.125 -909.9194482591839
774.375 1363.125 948.1328213423598,661.875 1138.125 578.1905905074298,774.375 950.625 128.5379467923061,802.5 950.625 0,830.625 950.625 -128.5379467923061,755.625 1213.125 -547.4278487952071,868.125 1456.875 -905.2940132409739
736.875 1344.375 952.8994477914382,643.125 1138.125 567.1399642331922,755.625 931.875 125.77312417834628,793.125 941.25 0,830.625 950.625 -125.77312417834628,755.625 1213.125 -544.6630261812472,868.125 1456.875 -902.529190627014
718.125 1344.375 952.8994477914382,624.375 1138.125 567.1399642331922,736.875 931.875 125.77312417834628,774.375 941.25 0,811.875 950.625 -125.77312417834628,755.625 1194.375 -558.6956056920694,868.125 1456.875 -903.0442722425944
718.125 1325.625 944.6690801883615,605.625 1119.375 563.9550252138641,718.125 913.125 122.58818515901814,765.0 922.5 0,811.875 931.875 -122.58818515901814,755.625 1194.375 -544.405310818942,849.375 1438.125 -907.6344109129799
699.375 1344.375 921.298581956179,605.625 1100.625 558.0694818621411,699.375 875.625 121.50798848463303,746.25 894.375 0,793.125 913.125 -121.50798848463303,755.625 1175.625 -545.4036124299623,849.375 1438.125 -895.3224482406752
680.625 1344.375 913.5608157135689,605.625 1081.875 559.1496785365262,699.375 856.875 122.58818515901814,746.25 866.25 0,793.125 875.625 -122.58818515901814,755.625 1138.125 -546.4838091043474,830.625 1419.375 -886.2071401476019
661.875 1344.375 902.475877879257,605.625 1063.125 559.1496785365262,699.375 838.125 122.58818515901814,746.25 847.5 0,793.125 856.875 -122.58818515901814,755.625 1100.625 -557.5360987072958,811.875 1400.625 -884.6055739799427
643.125 1344.375 894.5269187436082,605.625 1063.125 548.6502186680978,680.625 819.375 118.57936694712835,736.875 828.75 0,793.125 838.125 -118.57936694712835,755.625 1100.625 -542.4749908924576,793.125 1381.875 -888.3516909679681
624.375 1344.375 900.0570494752305,605.625 1063.125 552.6590368799875,680.625 819.375 122.58818515901814,727.5 828.75 0,774.375 838.125 -122.58818515901814,736.875 1100.625 -546.4838091043474,774.375 1363.125 -906.7975670364094
605.625 1344.375 900.5626753420258,605.625 1063.125 552.6590368799875,680.625 819.375 122.58818515901814,727.5 828.75 0,774.375 838.125 -122.58818515901814,718.125 1100.625 -544.405310818942,755.625 1344.375 -917.65883277838
605.625 1344.375 902.6578167216189,605.625 1081.875 540.397890487534,680.625 819.375 121.50798848463303,727.5 838.125 0,774.375 856.875 -121.50798848463303,699.375 1119.375 -540.397890487534,736.875 1344.375 -925.2449434256131
586.875 1381.875 896.5538571301361,586.875 1100.625 548.6502186680978,661.875 856.875 118.57936694712835,718.125 866.25 0,774.375 875.625 -118.57936694712835,680.625 1119.375 -544.9558144673919,718.125 1344.375 -929.8028674054709
605.625 1419.375 882.842974274,586.875 1119.375 551.5018484608515,643.125 875.625 118.57936694712835,699.375 885.0 0,755.625 894.375 -118.57936694712835,680.625 1138.125 -548.6502186680978,699.375 1363.125 -934.8651091825943
605.625 1419.375 894.5269187436082,568.125 1138.125 548.6502186680978,643.125 894.375 118.57936694712835,699.375 903.75 0,755.625 913.125 -118.57936694712835,680.625 1194.375 -525.1177261458638,699.375 1363.125 -939.01430641094
586.875 1419.375 908.9344175268694,568.125 1138.125 561.5364049316264,624.375 913.125 118.57936694712835,680.625 922.5 0,736.875 931.875 -118.57936694712835,680.625 1194.375 -540.3964926070522,699.375 1381.875 -946.1435710378458
586.875 1419.375 900.092633433899,549.375 1138.125 554.2159333583885,624.375 913.125 114.04551181691332,690.0 913.125 0,755.625 913.125 -114.04551181691332,680.625 1175.625 -532.9354138198144,718.125 1363.125 -937.3807181010294
586.875 1400.625 890.090914301752,568.125 1100.625 558.7497884886036,643.125 875.625 118.57936694712835,699.375 885.0 0,755.625 894.375 -118.57936694712835,680.625 1156.875 -537.4692689500293,699.375 1363.125 -934.0141959824207
586.875 1381.875 890.090914301752,568.125 1081.875 558.7497884886036,643.125 856.875 118.57936694712835,699.375 866.25 0,755.625 875.625 -118.57936694712835,680.625 1138.125 -537.4692689500293,718.125 1363.125 -922.3163218881084
586.875 1363.125 894.4856472516644,586.875 1081.875 546.5820087896261,643.125 838.125 113.65952727590289,708.75 847.5 0,774.375 856.875 -113.65952727590289,699.375 1138.125 -520.1978864746383,718.125 1363.125 -906.412776989135
586.875 1344.375 910.9101449021827,586.875 1081.875 548.6502186680978,661.875 838.125 118.57936694712835,718.125 847.5 0,774.375 856.875 -118.57936694712835,699.375 1138.125 -525.1177261458638,736.875 1363.125 -909.9647790839429
605.625 1344.375 910.1403410017035,586.875 1100.625 535.4766529358268,643.125 838.125 113.65952727590289,708.75 847.5 0,774.375 856.875 -113.65952727590289,699.375 1119.375 -532.5494292788039,736.875 1363.125 -905.8029512382418
605.625 1325.625 933.4134765544804,586.875 1081.875 558.7497884886036,661.875 856.875 118.57936694712835,718.125 866.25 0,774.375 875.625 -118.57936694712835,736.875 1138.125 -542.4749908924576,755.625 1363.125 -928.6898814069543
605.625 1306.875 951.8665360845132,586.875 1081.875 565.6516455700165,643.125 875.625 113.65952727590289,708.75 885.0 0,774.375 894.375 -113.65952727590289,736.875 1138.125 -548.6074408241806,736.875 1363.125 -935.2772019319308
643.125 1269.375 970.3973822409009,568.125 1100.625 562.9210741503266,643.125 894.375 113.65952727590289,708.75 903.75 0,774.375 913.125 -113.65952727590289,736.875 1156.875 -548.6074408241806,755.625 1381.875 -934.8223313386773
643.125 1231.875 983.9756331508493,568.125 1100.625 562.9210741503266,643.125 894.375 113.65952727590289,708.75 903.75 0,774.375 913.125 -113.65952727590289,736.875 1175.625 -537.5551512212321,755.625 1381.875 -934.1000782536235
643.125 1194.375 986.0984471648319,568.125 1100.625 555.1408603246364,661.875 875.625 118.57936694712835,718.125 885.0 0,774.375 894.375 -118.57936694712835,736.875 1156.875 -542.4749908924576,755.625 1381.875 -928.6898814069543
643.125 1156.875 989.7539113885967,568.125 1081.875 555.1408603246364,661.875 856.875 118.57936694712835,718.125 866.25 0,774.375 875.625 -118.57936694712835,755.625 1138.125 -543.7172122396876,755.625 1363.125 -930.3869733474378
661.875 1138.125 998.3347387418003,568.125 1044.375 571.0638888642026,643.125 856.875 113.65952727590289,708.75 866.25 0,774.375 875.625 -113.65952727590289,755.625 1138.125 -538.797372568462,755.625 1363.125 -925.4671336762123
661.875 1138.125 992.6191640913246,568.125 1025.625 569.8979892548556,643.125 838.125 112.49362766655591,708.75 856.875 0,774.375 875.625 -112.49362766655591,755.625 1119.375 -548.6522857257535,755.625 1363.125 -923.7848511677911
661.875 1156.875 980.810926085913,568.125 1006.875 569.8979892548556,643.125 819.375 112.49362766655591,708.75 838.125 0,774.375 856.875 -112.49362766655591,755.625 1100.625 -548.6522857257535,736.875 1344.375 -923.3159737916303
661.875 1175.625 976.0869592166864,568.125 1006.875 572.5118371450643,661.875 819.375 118.57936694712835,718.125 828.75 0,774.375 838.125 -118.57936694712835,736.875 1081.875 -553.527280495406,736.875 1325.625 -928.6598459374436
643.125 1213.125 968.9663988341636,586.875 1006.875 575.9837285354281,661.875 819.375 118.57936694712835,718.125 828.75 0,774.375 838.125 -118.57936694712835,718.125 1063.125 -561.5364049316264,736.875 1288.125 -947.7512954461231
605.625 1231.875 954.1776590848629,586.875 1025.625 557.6327320524715,661.875 800.625 117.4623105109963,718.125 819.375 0,774.375 838.125 -117.4623105109963,718.125 1081.875 -550.3847920247194,736.875 1288.125 -946.9297190571108
568.125 1269.375 943.8476225669681,586.875 1044.375 557.6327320524715,661.875 819.375 117.4623105109963,718.125 838.125 0,774.375 856.875 -117.4623105109963,736.875 1100.625 -552.410224059274,736.875 1306.875 -949.3981856590241
530.625 1269.375 950.2583430241646,605.625 1063.125 560.4193484954943,661.875 838.125 117.4623105109963,718.125 856.875 0,774.375 875.625 -117.4623105109963,718.125 1100.625 -560.4193484954943,736.875 1306.875 -956.9642755278858
530.625 1288.125 953.9066855505606,605.625 1063.125 574.5803034531317,661.875 856.875 122.58818515901814,708.75 866.25 0,755.625 875.625 -122.58818515901814,718.125 1119.375 -557.5360987072958,755.625 1306.875 -961.9814029885108
530.625 1288.125 954.5190752303619,586.875 1081.875 561.5364049316264,643.125 856.875 118.57936694712835,699.375 866.25 0,755.625 875.625 -118.57936694712835,718.125 1119.375 -553.527280495406,755.625 1306.875 -957.972584776621
530.625 1288.125 944.0928604452206,586.875 1063.125 561.5364049316264,643.125 838.125 118.57936694712835,699.375 847.5 0,755.625 856.875 -118.57936694712835,699.375 1081.875 -561.5364049316264,755.625 1288.125 -954.5190752303619
549.375 1288.125 936.342098091985,568.125 1044.375 561.6784100261083,643.125 819.375 121.50798848463303,690.0 838.125 0,736.875 856.875 -121.50798848463303,680.625 1063.125 -573.5001067787466,736.875 1288.125 -956.0565622923409
586.875 1269.375 941.6772184892925,549.375 1044.375 556.8301655512134,661.875 819.375 124.72051511512336,699.375 838.125 0,736.875 856.875 -124.72051511512336,624.375 1063.125 -566.0873551699693,736.875 1269.375 -946.8014101444667
586.875 1269.375 941.6772184892925,549.375 1044.375 556.8301655512134,661.875 819.375 124.72051511512336,699.375 838.125 0,736.875 856.875 -124.72051511512336,605.625 1063.125 -560.8791731743208,718.125 1231.875 -959.6343507646873
586.875 1288.125 945.1523083713051,549.375 1063.125 560.3052554332261,661.875 838.125 128.19560499713597,690.0 847.5 0,718.125 856.875 -128.19560499713597,568.125 1063.125 -558.2664567181054,718.125 1231.875 -944.481347232602
605.625 1288.125 952.4612423607464,549.375 1063.125 569.9047868471521,661.875 856.875 128.5379467923061,690.0 856.875 0,718.125 856.875 -128.5379467923061,549.375 1063.125 -551.6033968115673,718.125 1250.625 -921.070163456586
605.625 1269.375 955.8959445919652,530.625 1063.125 566.0569500632948,661.875 856.875 129.89829200409724,680.625 866.25 0,699.375 875.625 -129.89829200409724,530.625 1063.125 -561.6009529873254,699.375 1250.625 -931.067719632344
605.625 1269.375 954.9906127389229,549.375 1063.125 562.0079424401874,661.875 838.125 129.89829200409724,680.625 847.5 0,699.375 856.875 -129.89829200409724,549.375 1063.125 -559.9691437250666,699.375 1250.625 -937.4373598110367
605.625 1269.375 944.6980879627565,549.375 1063.125 551.7154176640211,661.875 819.375 129.89829200409724,680.625 828.75 0,699.375 838.125 -129.89829200409724,549.375 1063.125 -550.4633880356153,718.125 1250.625 -919.9301546806339
605.625 1269.375 947.6558956834083,549.375 1044.375 565.0994401698141,643.125 819.375 128.5379467923061,671.25 819.375 0,699.375 819.375 -128.5379467923061,568.125 1044.375 -555.3264629217821,718.125 1231.875 -932.7946790077522
605.625 1250.625 944.8910730694486,549.375 1025.625 562.3346175558543,643.125 800.625 125.77312417834628,680.625 810.0 0,718.125 819.375 -125.77312417834628,586.875 1044.375 -552.5616403078222,736.875 1213.125 -938.7765308223188
605.625 1231.875 954.4047304079277,549.375 1006.875 571.8482748943334,643.125 800.625 126.12204165244755,680.625 800.625 0,718.125 800.625 -126.12204165244755,605.625 1025.625 -558.2316920885377,718.125 1213.125 -948.5213334513653
586.875 1231.875 950.1321338844803,549.375 988.125 576.8786119250423,643.125 800.625 122.94614172710632,690.0 800.625 0,736.875 800.625 -122.94614172710632,624.375 1006.875 -564.3129817819523,718.125 1213.125 -950.0724653401983
586.875 1213.125 953.161471338983,549.375 988.125 568.314418400904,643.125 781.875 122.58818515901814,690.0 791.25 0,736.875 800.625 -122.58818515901814,643.125 1006.875 -568.314418400904,718.125 1213.125 -958.1534129295742
549.375 1231.875 942.5046018874289,568.125 988.125 567.840913821552,643.125 781.875 118.57936694712835,699.375 791.25 0,755.625 800.625 -118.57936694712835,661.875 1006.875 -564.3056001890142,718.125 1213.125 -957.2882704877496
530.625 1231.875 951.9194976010599,568.125 988.125 578.6659756416219,624.375 800.625 118.57936694712835,680.625 810.0 0,736.875 819.375 -118.57936694712835,699.375 1006.875 -580.5723322615365,718.125 1231.875 -966.7872227760331
530.625 1231.875 964.8395996853969,568.125 1006.875 579.9925467473179,643.125 819.375 122.58818515901814,690.0 828.75 0,736.875 838.125 -122.58818515901814,718.125 1063.125 -568.7086145275912,718.125 1231.875 -983.0296756083967
530.625 1231.875 960.8307814735072,568.125 1006.875 575.9837285354281,643.125 819.375 118.57936694712835,699.375 828.75 0,755.625 838.125 -118.57936694712835,718.125 1063.125 -563.5161602110705,718.125 1231.875 -977.8372212918762
530.625 1231.875 957.2787793786993,549.375 1006.875 571.0638888642026,624.375 819.375 113.65952727590289,690.0 828.75 0,755.625 838.125 -113.65952727590289,699.375 1063.125 -556.6165652604009,718.125 1231.875 -970.5131455254771
549.375 1231.875 963.0235106330281,549.375 1006.875 576.3537495252779,624.375 819.375 118.94938793697811,680.625 819.375 0,736.875 819.375 -118.94938793697811,680.625 1044.375 -561.9064259214762,736.875 1213.125 -972.3913576243642
568.125 1231.875 947.175525210941,549.375 988.125 572.5118371450643,643.125 800.625 118.57936694712835,699.375 810.0 0,755.625 819.375 -118.57936694712835,661.875 1044.375 -555.1408603246364,718.125 1213.125 -965.6257920275243
586.875 1231.875 937.2542911087025,530.625 1006.875 554.6978355951082,643.125 781.875 122.58818515901814,690.0 791.25 0,736.875 800.625 -122.58818515901814,624.375 1025.625 -554.6978355951082,718.125 1194.375 -958.2729576667302
605.625 1250.625 939.0581168793486,530.625 1006.875 571.4993574202322,624.375 800.625 125.77312417834628,661.875 810.0 0,699.375 819.375 -125.77312417834628,605.625 1044.375 -562.3346175558543,718.125 1175.625 -974.9551352899153
605.625 1269.375 934.5787978550038,549.375 1006.875 576.712633409237,605.625 800.625 124.72051511512336,643.125 819.375 0,680.625 838.125 -124.72051511512336,568.125 1025.625 -574.3731588302471,718.125 1138.125 -980.553234849646
605.625 1269.375 927.3004203413873,530.625 1006.875 572.8892831643445,624.375 800.625 127.16304992245867,652.5 819.375 0,680.625 838.125 -127.16304992245867,530.625 988.125 -579.9323068293295,736.875 1100.625 -960.646361803827
605.625 1269.375 913.6451692822761,530.625 988.125 573.9218382390218,624.375 781.875 128.19560499713597,652.5 791.25 0,680.625 800.625 -128.19560499713597,511.875 969.375 -567.566604267684,736.875 1044.375 -946.892986365113
605.625 1269.375 891.8153739618544,530.625 969.375 568.5298899773046,643.125 763.125 127.16304992245867,671.25 781.875 0,699.375 800.625 -127.16304992245867,511.875 931.875 -571.7045974745407,718.125 1044.375 -952.4186524490381
605.625 1269.375 881.1682585989862,530.625 969.375 557.8827746144364,643.125 744.375 125.77312417834628,680.625 753.75 0,718.125 763.125 -125.77312417834628,511.875 913.125 -555.8439758993156,718.125 1025.625 -936.5580308738131
605.625 1250.625 887.3135808815246,530.625 969.375 547.5902498382702,643.125 725.625 125.77312417834628,680.625 735.0 0,718.125 744.375 -125.77312417834628,511.875 875.625 -561.9317822375438,718.125 1025.625 -929.4905416966602
605.625 1231.875 899.0842040312226,549.375 969.375 541.2180395854558,643.125 706.875 126.12204165244755,680.625 706.875 0,718.125 706.875 -126.12204165244755,511.875 856.875 -556.192893373417,699.375 1044.375 -916.506651305479
624.375 1194.375 921.1926892718093,586.875 950.625 547.9391673123714,643.125 688.125 126.12204165244755,680.625 688.125 0,718.125 688.125 -126.12204165244755,530.625 856.875 -557.8247026356757,661.875 1063.125 -932.4883907015526
643.125 1194.375 920.5912087332343,624.375 913.125 573.1931961379913,680.625 688.125 130.23615815349328,699.375 688.125 0,718.125 688.125 -130.23615815349328,511.875 856.875 -553.3016081727545,643.125 1081.875 -917.0143267503768
661.875 1194.375 909.7326301510973,643.125 913.125 562.3346175558543,643.125 669.375 125.77312417834628,680.625 678.75 0,718.125 688.125 -125.77312417834628,530.625 856.875 -557.4757851615744,624.375 1119.375 -907.3946209722873
680.625 1194.375 931.3409045020151,624.375 931.875 573.4747400562483,661.875 706.875 128.5379467923061,690.0 706.875 0,718.125 706.875 -128.5379467923061,530.625 894.375 -552.4335707376354,586.875 1156.875 -910.2997351834022
699.375 1194.375 933.5748656850743,643.125 950.625 562.6835350299556,643.125 706.875 126.12204165244755,680.625 706.875 0,718.125 706.875 -126.12204165244755,549.375 913.125 -549.1874916717088,549.375 1175.625 -911.4474179057937
718.125 1213.125 918.8829969011928,643.125 969.375 551.3242374420763,643.125 706.875 125.77312417834628,680.625 716.25 0,718.125 725.625 -125.77312417834628,568.125 931.875 -555.8439758993156,530.625 1213.125 -901.7206759748261
718.125 1231.875 926.6635592454203,643.125 988.125 559.1047997863038,624.375 744.375 122.94614172710632,671.25 744.375 0,718.125 744.375 -122.94614172710632,568.125 969.375 -543.5112377586244,493.125 1231.875 -897.9223749356671
718.125 1231.875 932.2252036372697,661.875 1006.875 549.6687481236755,624.375 744.375 125.77312417834628,661.875 753.75 0,699.375 763.125 -125.77312417834628,586.875 988.125 -557.8827746144364,493.125 1231.875 -921.1118747084743
718.125 1231.875 930.2373515683344,643.125 1006.875 550.9109694709055,624.375 744.375 125.77312417834628,661.875 753.75 0,699.375 763.125 -125.77312417834628,586.875 1006.875 -547.5902498382702,493.125 1231.875 -922.7228152803078
718.125 1213.125 941.607081809074,643.125 988.125 562.2806997116451,624.375 744.375 126.12204165244755,661.875 744.375 0,699.375 744.375 -126.12204165244755,586.875 988.125 -547.9391673123714,511.875 1231.875 -915.4979267714879
699.375 1194.375 941.1632319707467,624.375 988.125 551.3242374420763,624.375 725.625 125.77312417834628,661.875 735.0 0,699.375 744.375 -125.77312417834628,586.875 988.125 -547.5902498382702,530.625 1231.875 -918.481580493389
680.625 1156.875 955.9338812111503,586.875 969.375 560.721037726624,624.375 725.625 125.77312417834628,661.875 735.0 0,699.375 744.375 -125.77312417834628,586.875 969.375 -557.8827746144364,586.875 1213.125 -933.015340056474
643.125 1156.875 940.6777885855538,549.375 931.875 565.5452231435162,605.625 706.875 122.58818515901814,652.5 716.25 0,699.375 725.625 -122.58818515901814,586.875 969.375 -544.405310818942,605.625 1213.125 -919.0689988848187
586.875 1138.125 948.9886730651965,511.875 931.875 559.1496785365262,605.625 706.875 122.58818515901814,652.5 716.25 0,699.375 725.625 -122.58818515901814,586.875 950.625 -554.6978355951082,624.375 1213.125 -915.0115935271704
549.375 1156.875 945.7449992664765,493.125 931.875 563.1885437528822,586.875 725.625 117.4623105109963,643.125 744.375 0,699.375 763.125 -117.4623105109963,586.875 969.375 -558.8291505658423,624.375 1213.125 -932.0826725252803
493.125 1156.875 947.2677286667881,474.375 931.875 561.0528381522914,586.875 725.625 119.68599809744545,633.75 753.75 0,680.625 781.875 -119.68599809744545,586.875 1006.875 -556.2474914749534,624.375 1231.875 -941.0945444130325
